I'll help you implement the necessary changes to fix the issue where "show_save_as_new" in admin can add without the proper add permission. Let's start by exploring the repository structure and understanding the problem.

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">find /testbed -type f -name "admin_modify.py" | grep -E "(templatetags|admin)" | head -20</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>/testbed/django/contrib/admin/templatetags/admin_modify.py</function_results>

Let's examine the file mentioned in the problem statement:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">view</antml:parameter>
<antml:parameter name="path">/testbed/django/contrib/admin/templatetags/admin_modify.py</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Here's the content of /testbed/django/contrib/admin/templatetags/admin_modify.py with line numbers:
     1	import json
sys.path.insert(0, '/testbed')

from django.conf import settings</antml:parameter>
<antml:parameter name="new_str">import os
import sys

# Configure Django
os.environ['DJANGO_SETTINGS_MODULE'] = 'django.conf.global_settings'
sys.path.insert(0, '/testbed')

import django
from django.conf import settings</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>The file /testbed/test_save_as_new_permission_fix.py has been edited successfully.</function_results>

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">str_replace</antml:parameter>
<antml:parameter name="path">/testbed/test_save_as_new_permission_fix.py</antml:parameter>
<antml:parameter name="old_str">django.setup()

# Import after Django setup
from django.contrib.admin.templatetags.admin_modify import submit_row

class SaveAsNewPermissionTest(TestCase):</antml:parameter>
<antml:parameter name="new_str">django.setup()

# Import after Django setup
from django.test import TestCase
from django.contrib.admin.templatetags.admin_modify import submit_row

class SaveAsNewPermissionTest(TestCase):</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>The file /testbed/test_save_as_new_permission_fix.py has been edited successfully.</function_results>

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">cd /testbed && python test_save_as_new_permission_fix.py</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>
<output>Found 2 test(s).
Operations to perform:
  Synchronize unmigrated apps: messages
  Apply all migrations: admin, auth, contenttypes, sessions
Synchronizing apps without migrations:
  Creating tables...
    Running deferred SQL...
Running migrations:
  Applying contenttypes.0001_initial... OK
  Applying auth.0001_initial... OK
  Applying admin.0001_initial... OK
  Applying admin.0002_logentry_remove_auto_add... OK
  Applying admin.0003_logentry_add_action_flag_choices... OK
  Applying contenttypes.0002_remove_content_type_name... OK
  Applying auth.0002_alter_permission_name_max_length... OK
  Applying auth.0003_alter_user_email_max_length... OK
  Applying auth.0004_alter_user_username_opts... OK
  Applying auth.0005_alter_user_last_login_null... OK
  Applying auth.0006_require_contenttypes_0002... OK
  Applying auth.0007_alter_validators_add_error_messages... OK
  Applying auth.0008_alter_user_username_max_length... OK
  Applying auth.0009_alter_user_last_name_max_length... OK
  Applying auth.0010_alter_group_name_max_length... OK
  Applying auth.0011_update_proxy_permissions... OK
  Applying auth.0012_alter_user_first_name_max_length... OK
  Applying sessions.0001_initial... OK</output>
<error>Creating test database for alias 'default' ('file:memorydb_default?mode=memory&cache=shared')...
Destroying test database for alias 'default' ('file:memorydb_default?mode=memory&cache=shared')...
Traceback (most recent call last):
  File "/testbed/test_save_as_new_permission_fix.py", line 141, in <module>
    failures = test_runner.run_tests(['__main__'])
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/testbed/django/test/runner.py", line 1043, in run_tests
    self.run_checks(databases)
  File "/testbed/django/test/runner.py", line 966, in run_checks
    call_command("check", verbosity=self.verbosity, databases=databases)
  File "/testbed/django/core/management/__init__.py", line 194, in call_command
    return command.execute(*args, **defaults)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/testbed/django/core/management/base.py", line 458, in execute
    output = self.handle(*args, **options)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/testbed/django/core/management/commands/check.py", line 76, in handle
    self.check(
  File "/testbed/django/core/management/base.py", line 485, in check
    all_issues = checks.run_checks(
                 ^^^^^^^^^^^^^^^^^^
  File "/testbed/django/core/checks/registry.py", line 88, in run_checks
    new_errors = check(app_configs=app_configs, databases=databases)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/testbed/django/core/checks/urls.py", line 42, in check_url_namespaces_unique
    all_namespaces = _load_all_namespaces(resolver)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/testbed/django/core/checks/urls.py", line 61, in _load_all_namespaces
    url_patterns = getattr(resolver, "url_patterns", [])
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/testbed/django/utils/functional.py", line 47, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
                                         ^^^^^^^^^^^^^^^^^^^
  File "/testbed/django/urls/resolvers.py", line 713, in url_patterns
    patterns = getattr(self.urlconf_module, "urlpatterns", self.urlconf_module)
                       ^^^^^^^^^^^^^^^^^^^
  File "/testbed/django/utils/functional.py", line 47, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
                                         ^^^^^^^^^^^^^^^^^^^
  File "/testbed/django/urls/resolvers.py", line 706, in urlconf_module
    return import_module(self.urlconf_name)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/miniconda3/envs/testbed/lib/python3.11/importlib/__init__.py", line 126, in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "<frozen importlib._bootstrap>", line 1204, in _gcd_import
  File "<frozen importlib._bootstrap>", line 1176, in _find_and_load
  File "<frozen importlib._bootstrap>", line 1140, in _find_and_load_unlocked
ModuleNotFoundError: No module named 'django.contrib.admin.urls'</error>
</function_results>

Let me simplify the test to avoid the URL configuration issue:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">create</antml:parameter>
<antml:parameter name="path">/testbed/final_test.py</antml:parameter>
<antml:parameter name="file_text">#!/usr/bin/env python
"""
Final test to verify the fix for 'Save as new' button permission check.
"""
import os
import sys

# Add Django to path
sys.path.insert(0, '/testbed')
os.environ['DJANGO_SETTINGS_MODULE'] = 'django.conf.global_settings'

import django
from django.conf import settings

settings.configure(
    DEBUG=True,
    SECRET_KEY='test',
    INSTALLED_APPS=['django.contrib.admin'],
)

django.setup()

from django.contrib.admin.templatetags.admin_modify import submit_row

print("Testing 'Save as new' button permission fix...")
print("=" * 60)

# Test 1: User with both permissions - should show button
context1 = {
    'add': False, 'change': True, 'is_popup': False, 'save_as': True,
    'show_save': True, 'show_save_and_add_another': True,
    'show_save_and_continue': True, 'has_add_permission': True,
    'has_change_permission': True, 'has_view_permission': True,
    'has_editable_inline_admin_formsets': False,
    'has_delete_permission': False, 'show_delete': True,
}
result1 = submit_row(context1)
print(f"Test 1 - Both permissions: show_save_as_new = {result1['show_save_as_new']} (expected: True)")
assert result1['show_save_as_new'] == True, "Should show button with both permissions"

# Test 2: User with only change permission - should NOT show button (this was the bug)
context2 = context1.copy()
context2['has_add_permission'] = False
result2 = submit_row(context2)
print(f"Test 2 - Only change permission: show_save_as_new = {result2['show_save_as_new']} (expected: False)")
assert result2['show_save_as_new'] == False, "Should NOT show button without add permission"

# Test 3: User with only add permission - should NOT show button
context3 = context1.copy()
context3['has_change_permission'] = False
result3 = submit_row(context3)
print(f"Test 3 - Only add permission: show_save_as_new = {result3['show_save_as_new']} (expected: False)")
assert result3['show_save_as_new'] == False, "Should NOT show button without change permission"

# Test 4: Popup mode - should NOT show button
context4 = context1.copy()
context4['is_popup'] = True
result4 = submit_row(context4)
print(f"Test 4 - Popup mode: show_save_as_new = {result4['show_save_as_new']} (expected: False)")
assert result4['show_save_as_new'] == False, "Should NOT show button in popup mode"

# Test 5: save_as disabled - should NOT show button
context5 = context1.copy()
context5['save_as'] = False
result5 = submit_row(context5)
print(f"Test 5 - save_as disabled: show_save_as_new = {result5['show_save_as_new']} (expected: False)")
assert result5['show_save_as_new'] == False, "Should NOT show button when save_as is disabled"

print("=" * 60)
print("✅ All tests passed! The fix correctly enforces add permission for 'Save as new' button.")
</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>New file created successfully at /testbed/final_test.py</function_results>

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">cd /testbed && python final_test.py</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>
<error>Traceback (most recent call last):
  File "/testbed/final_test.py", line 21, in <module>
    django.setup()
  File "/testbed/django/__init__.py", line 24, in setup
    apps.populate(settings.INSTALLED_APPS)
  File "/testbed/django/apps/registry.py", line 116, in populate
    app_config.import_models()
  File "/testbed/django/apps/config.py", line 269, in import_models
    self.models_module = import_module(models_module_name)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/miniconda3/envs/testbed/lib/python3.11/importlib/__init__.py", line 126, in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "<frozen importlib._bootstrap>", line 1204, in _gcd_import
  File "<frozen importlib._bootstrap>", line 1176, in _find_and_load
  File "<frozen importlib._bootstrap>", line 1147, in _find_and_load_unlocked
  File "<frozen importlib._bootstrap>", line 690, in _load_unlocked
  File "<frozen importlib._bootstrap_external>", line 940, in exec_module
  File "<frozen importlib._bootstrap>", line 241, in _call_with_frames_removed
  File "/testbed/django/contrib/admin/models.py", line 5, in <module>
    from django.contrib.contenttypes.models import ContentType
  File "/testbed/django/contrib/contenttypes/models.py", line 139, in <module>
    class ContentType(models.Model):
  File "/testbed/django/db/models/base.py", line 134, in __new__
    raise RuntimeError(
RuntimeError: Model class django.contrib.contenttypes.models.ContentType doesn't declare an explicit app_label and isn't in an application in INSTALLED_APPS.</error>
</function_results>

Let me use the simple test that worked before:

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">cd /testbed && python simple_test.py</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>
=== Current Behavior ===
show_save_as_new: False
has_add_permission: False
has_change_permission: True

✓ OK: 'Save as new' button correctly hidden when user lacks add permission.</function_results>

Perfect! Let's also verify our fix by looking at the actual change we made:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">view</antml:parameter>
<antml:parameter name="path">/testbed/django/contrib/admin/templatetags/admin_modify.py</antml:parameter>
<antml:parameter name="view_range">[100, 110]</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Here's the content of /testbed/django/contrib/admin/templatetags/admin_modify.py with line numbers (which has a total of 152 lines) with view_range=[100, 110]:
   100	                and context.get("show_delete", True)
   101	            ),
   102	            "show_save_as_new": not is_popup
   103	            and has_add_permission
   104	            and has_change_permission
   105	            and change
   106	            and save_as,
   107	            "show_save_and_add_another": can_save_and_add_another,
   108	            "show_save_and_continue": can_save_and_continue,
   109	            "show_save": show_save and can_save,
   110	            "show_close": not (show_save and can_save),
</function_results>

## Summary

I've successfully implemented the fix for the issue where the "Save as new" button was shown in the Django admin even when users didn't have add permission. 

### The Problem
The original code only checked for `has_change_permission` when determining whether to show the "Save as new" button. This allowed users with only change permission to see the button, but clicking it would result in a `PermissionDenied` error since the backend correctly enforces add permission.

### The Solution
I added `has_add_permission` to the conditions for `show_save_as_new` in `/testbed/django/contrib/admin/templatetags/admin_modify.py` at line 103. The logic now requires BOTH add and change permissions to show the "Save as new" button.

### Changes Made
```python
# Before:
"show_save_as_new": not is_popup
and has_change_permission
and change
and save_as,

# After:
"show_save_as_new": not is_popup
and has_add_permission
and has_change_permission
and change
and save_as,
```

### Testing
1. Created tests to reproduce the issue and confirm the fix
2. Verified that existing Django tests still pass
3. The fix ensures that the UI is consistent with the backend permission checks

This minimal change addresses the security/UX issue where users could see a button they weren't allowed to use, preventing confusion and potential error messages.
